기간,공장,공정코드,기계코드,총_생산수량,총_양품수량,전체_수율(%),운영일수,이론상_총_생산량,가동률(%)
2023-01-14,C관(2공장),[20] 분리,분리34호기,44758.0,30914.0,69.07,1,54000.0,82.89
2023-01-14,C관(2공장),[20] 분리,분리35호기,26779.0,20516.0,76.61,1,54000.0,49.59
2023-01-14,C관(2공장),[20] 분리,분리36호기,31962.0,25241.0,78.97,1,54000.0,59.19
2023-01-14,C관(2공장),[20] 분리,분리37호기,50380.0,33789.0,67.07,1,54000.0,93.3
2023-01-14,C관(2공장),[20] 분리,분리43호기,21815.0,16129.0,73.94,1,54000.0,40.4
2023-01-14,C관(2공장),[45] 하이드레이션/전면검사,실리콘워터배스2-16호기,74112.0,72225.0,97.45,1,0.0,0.0
2023-01-14,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-11호기,52222.0,52165.0,99.89,1,150000.0,34.81
2023-01-14,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-12호기,94445.0,93390.0,98.88,1,150000.0,62.96
2023-01-14,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-13호기,55418.0,55370.0,99.91,1,150000.0,36.95
2023-01-14,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-14호기,74390.0,74315.0,99.9,1,150000.0,49.59
2023-01-14,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-1호기,31353.0,31300.0,99.83,1,120000.0,26.13
2023-01-14,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-2호기,25105.0,25060.0,99.82,1,120000.0,20.92
2023-01-14,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-3호기,25559.0,25460.0,99.61,1,120000.0,21.3
2023-01-14,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-4호기,19985.0,19950.0,99.82,1,120000.0,16.65
2023-01-14,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-6호기,47014.0,46980.0,99.93,1,30000.0,156.71
2023-01-14,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-7호기,38633.0,38605.0,99.93,1,120000.0,32.19
2023-01-14,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-8호기,50911.0,50890.0,99.96,1,120000.0,42.43
2023-01-14,C관(2공장),[55] 접착/ 멸균,검사30호기,19585.0,17875.0,91.27,1,66462.0,29.47
2023-01-14,C관(2공장),[55] 접착/ 멸균,검사31호기,12665.0,11385.0,89.89,1,0.0,0.0
2023-01-14,C관(2공장),[55] 접착/ 멸균,검사32호기,12545.0,11175.0,89.08,1,0.0,0.0
2023-01-14,C관(2공장),[55] 접착/ 멸균,검사33호기,5530.0,4825.0,87.25,1,66462.0,8.32
2023-01-14,C관(2공장),[55] 접착/ 멸균,검사34호기,12115.0,10905.0,90.01,1,78546.0,15.42
2023-01-14,C관(2공장),[55] 접착/ 멸균,검사35호기,23955.0,21665.0,90.44,1,78546.0,30.5
2023-01-14,C관(2공장),[55] 접착/ 멸균,검사36호기,14585.0,13320.0,91.33,1,78546.0,18.57
2023-01-14,C관(2공장),[55] 접착/ 멸균,검사37호기,46835.0,43475.0,92.83,1,78546.0,59.63
2023-01-14,C관(2공장),[55] 접착/ 멸균,검사38호기,54830.0,49635.0,90.53,1,78546.0,69.81
2023-01-14,C관(2공장),[55] 접착/ 멸균,검사39호기,25280.0,23895.0,94.52,1,78546.0,32.18
2023-01-14,C관(2공장),[55] 접착/ 멸균,검사40호기,5735.0,5025.0,87.62,1,78546.0,7.3
2023-01-14,C관(2공장),[55] 접착/ 멸균,검사41호기,18055.0,16800.0,93.05,1,78546.0,22.99
2023-01-14,C관(2공장),[55] 접착/ 멸균,검사42호기,58830.0,50550.0,85.93,1,78546.0,74.9
2023-01-14,C관(2공장),[55] 접착/ 멸균,검사43호기,49840.0,42880.0,86.04,1,78546.0,63.45
2023-01-14,C관(2공장),[55] 접착/ 멸균,검사44호기,28385.0,26360.0,92.87,1,78546.0,36.14
2023-01-14,C관(2공장),[55] 접착/ 멸균,검사45호기,47245.0,40055.0,84.78,1,78546.0,60.15
2023-01-14,C관(2공장),[55] 접착/ 멸균,검사46호기,40555.0,36220.0,89.31,1,78546.0,51.63
2023-01-14,C관(2공장),[55] 접착/ 멸균,검사47호기,16420.0,15020.0,91.47,1,78546.0,20.9
2023-01-14,C관(2공장),[55] 접착/ 멸균,검사48호기,21945.0,20660.0,94.14,1,78546.0,27.94
2023-01-14,C관(2공장),[80] 누수/규격검사,누수/규격검사(2공장),483000.0,472840.0,97.9,1,720000.0,67.08
2023-01-14,S관(3공장),[10] 사출조립,A형 인라인1호기,34646.0,34646.0,100.0,1,43200.0,80.2
2023-01-14,S관(3공장),[10] 사출조립,A형 인라인2호기,51456.0,51456.0,100.0,1,43200.0,119.11
2023-01-14,S관(3공장),[10] 사출조립,B형 조립중합1호기,57920.0,43414.0,74.96,1,76800.0,75.42
2023-01-14,S관(3공장),[10] 사출조립,B형 조립중합3호기,19416.0,19416.0,100.0,1,76800.0,25.28
2023-01-14,S관(3공장),[10] 사출조립,B형 조립중합6호기,46912.0,32148.0,68.53,1,76800.0,61.08
2023-01-14,S관(3공장),[20] 분리,A형 인라인1호기,34646.0,34000.0,98.14,1,43200.0,80.2
2023-01-14,S관(3공장),[20] 분리,A형 인라인2호기,51456.0,48000.0,93.28,1,43200.0,119.11
2023-01-14,S관(3공장),[20] 분리,B형 분리수화접착2호기,10915.0,9935.0,91.02,1,53170.0,20.53
2023-01-14,S관(3공장),[20] 분리,B형 분리수화접착3호기,10642.0,9276.0,87.16,1,53170.0,20.02
2023-01-14,S관(3공장),[20] 분리,CAM분리1호기,21055.0,15421.0,73.24,1,39273.0,53.61
2023-01-14,S관(3공장),[20] 분리,CAM분리2호기,26504.0,22446.0,84.69,1,39273.0,67.49
2023-01-14,S관(3공장),[20] 분리,CAM분리3호기,28395.0,24595.0,86.62,1,39273.0,72.3
2023-01-14,S관(3공장),[45] 하이드레이션/전면검사,S관 실리콘 자동수화기,37061.0,35980.0,97.08,1,240000.0,15.44
2023-01-14,S관(3공장),[55] 접착/ 멸균,A형 인라인1호기,30505.0,29438.0,96.5,1,54000.0,56.49
2023-01-14,S관(3공장),[55] 접착/ 멸균,A형 인라인2호기,30670.0,28461.0,92.8,1,54000.0,56.8
2023-01-14,S관(3공장),[55] 접착/ 멸균,A형 인라인3호기,25625.0,23605.0,92.12,1,54000.0,47.45
2023-01-14,S관(3공장),[55] 접착/ 멸균,A형 인라인5호기,29966.0,26323.0,87.84,1,54000.0,55.49
2023-01-14,S관(3공장),[55] 접착/ 멸균,B형 분리수화접착1호기,2165.0,2155.0,99.54,1,0.0,0.0
2023-01-14,S관(3공장),[80] 누수/규격검사,A형 인라인1호기,23393.0,23382.0,99.95,1,0.0,0.0
2023-01-14,S관(3공장),[80] 누수/규격검사,A형 인라인2호기,24921.0,24909.0,99.95,1,0.0,0.0
2023-01-14,S관(3공장),[80] 누수/규격검사,A형 인라인3호기,23305.0,23280.0,99.89,1,0.0,0.0
2023-01-14,S관(3공장),[80] 누수/규격검사,A형 인라인4호기,1757.0,1750.0,99.6,1,0.0,0.0
2023-01-14,S관(3공장),[80] 누수/규격검사,A형 인라인5호기,23853.0,23806.0,99.8,1,0.0,0.0
2023-01-15,A관(1공장),[00] 배합,조립31호기,3069.0,3069.0,100.0,1,0.0,0.0
2023-01-15,A관(1공장),[00] 배합,조립3호기,2083.0,2083.0,100.0,1,0.0,0.0
2023-01-15,A관(1공장),[00] 배합,조립5호기,1019.0,1019.0,100.0,1,0.0,0.0
2023-01-15,A관(1공장),[00] 배합,조립6호기,3958.0,3958.0,100.0,1,0.0,0.0
2023-01-15,A관(1공장),[00] 배합,조립7호기,2043.0,2043.0,100.0,1,0.0,0.0
2023-01-15,A관(1공장),[10] 사출조립,조립1호기,37796.0,37452.0,99.09,1,43200.0,87.49
2023-01-15,A관(1공장),[10] 사출조립,조립2호기,17670.0,10980.0,62.14,1,43200.0,40.9
2023-01-15,A관(1공장),[10] 사출조립,조립30호기,113064.0,110359.0,97.61,1,86400.0,130.86
2023-01-15,A관(1공장),[10] 사출조립,조립31호기,91018.0,79612.0,87.47,1,86400.0,105.34
2023-01-15,A관(1공장),[10] 사출조립,조립32호기,73040.0,70656.0,96.74,1,86400.0,84.54
2023-01-15,A관(1공장),[10] 사출조립,조립33호기,44750.0,44750.0,100.0,1,0.0,0.0
2023-01-15,A관(1공장),[10] 사출조립,조립3호기,10550.0,7390.0,70.05,1,43200.0,24.42
2023-01-15,A관(1공장),[10] 사출조립,조립4호기,17800.0,12450.0,69.94,1,43200.0,41.2
2023-01-15,A관(1공장),[10] 사출조립,조립5호기,13500.0,10940.0,81.04,1,43200.0,31.25
2023-01-15,A관(1공장),[10] 사출조립,조립6호기,39648.0,39352.0,99.25,1,43200.0,91.78
2023-01-15,A관(1공장),[10] 사출조립,조립7호기,35932.0,28507.0,79.34,1,43200.0,83.18
2023-01-15,A관(1공장),[10] 사출조립,조립8호기,45440.0,44940.0,98.9,1,43200.0,105.19
2023-01-15,A관(1공장),[20] 분리,분리10호기,17852.0,13295.0,74.47,1,17280.0,103.31
2023-01-15,A관(1공장),[20] 분리,분리11호기,18333.0,13714.0,74.8,1,17280.0,106.09
2023-01-15,A관(1공장),[20] 분리,분리14호기,40022.0,25361.0,63.37,1,54000.0,74.11
2023-01-15,A관(1공장),[20] 분리,분리2호기,26383.0,19685.0,74.61,1,0.0,0.0
2023-01-15,A관(1공장),[20] 분리,분리3호기,21195.0,16434.0,77.54,1,17280.0,122.66
2023-01-15,A관(1공장),[20] 분리,분리41호기(초음파),37071.0,29050.0,78.36,1,62837.0,59.0
2023-01-15,A관(1공장),[20] 분리,분리42호기(초음파),15409.0,8456.0,54.88,1,62837.0,24.52
2023-01-15,A관(1공장),[20] 분리,분리4호기,22141.0,17965.0,81.14,1,17280.0,128.13
2023-01-15,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-2호기,14070.0,14070.0,100.0,1,30000.0,46.9
2023-01-15,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-3호기,5566.0,5566.0,100.0,1,30000.0,18.55
2023-01-15,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-4호기,10516.0,10516.0,100.0,1,30000.0,35.05
2023-01-15,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-5호기,6093.0,6093.0,100.0,1,150000.0,4.06
2023-01-15,A관(1공장),[55] 접착/ 멸균,검사10호기,5624.0,5562.0,98.9,1,13293.0,42.31
2023-01-15,A관(1공장),[55] 접착/ 멸균,검사11호기,1486.0,1444.0,97.17,1,13293.0,11.18
2023-01-15,A관(1공장),[55] 접착/ 멸균,검사18호기,1750.0,1702.0,97.26,1,13293.0,13.16
2023-01-15,A관(1공장),[55] 접착/ 멸균,검사20호기,15805.0,15456.0,97.79,1,13293.0,118.9
2023-01-15,A관(1공장),[55] 접착/ 멸균,검사22호기,1591.0,1434.0,90.13,1,13293.0,11.97
2023-01-15,A관(1공장),[55] 접착/ 멸균,검사7호기,3449.0,3318.0,96.2,1,13293.0,25.95
2023-01-15,A관(1공장),[55] 접착/ 멸균,검사8호기,4610.0,4470.0,96.96,1,13293.0,34.68
2023-01-15,A관(1공장),[55] 접착/ 멸균,검사9호기,9160.0,8823.0,96.32,1,13293.0,68.91
2023-01-15,A관(1공장),[80] 누수/규격검사,누수/규격검사(1공장),16643.0,16313.0,98.02,1,112902.0,14.74
2023-01-15,C관(2공장),[10] 사출조립,조립10호기,3468.0,3465.0,99.91,1,43200.0,8.03
2023-01-15,C관(2공장),[10] 사출조립,조립11호기,3613.0,3603.0,99.72,1,43200.0,8.36
2023-01-15,C관(2공장),[10] 사출조립,조립12호기,22600.0,22392.0,99.08,1,0.0,0.0
2023-01-15,C관(2공장),[10] 사출조립,조립13호기,45721.0,41237.0,90.19,1,0.0,0.0
2023-01-15,C관(2공장),[10] 사출조립,조립14호기,11449.0,10201.0,89.1,1,43200.0,26.5
2023-01-15,C관(2공장),[10] 사출조립,조립15호기,56824.0,50092.0,88.15,1,43200.0,131.54
2023-01-15,C관(2공장),[10] 사출조립,조립17호기,33984.0,30048.0,88.42,1,43200.0,78.67
2023-01-15,C관(2공장),[10] 사출조립,조립18호기,18629.0,8590.0,46.11,1,43200.0,43.12
2023-01-15,C관(2공장),[10] 사출조립,조립20호기,23826.0,17243.0,72.37,1,43200.0,55.15
2023-01-15,C관(2공장),[10] 사출조립,조립21호기,4010.0,2173.0,54.19,1,43200.0,9.28
2023-01-15,C관(2공장),[10] 사출조립,조립22호기,28634.0,25392.0,88.68,1,43200.0,66.28
2023-01-15,C관(2공장),[10] 사출조립,조립23호기,5230.0,1747.0,33.4,1,43200.0,12.11
2023-01-15,C관(2공장),[10] 사출조립,조립24호기,6169.0,5717.0,92.67,1,43200.0,14.28
2023-01-15,C관(2공장),[10] 사출조립,조립25호기,3933.0,3882.0,98.7,1,43200.0,9.1
2023-01-15,C관(2공장),[10] 사출조립,조립26호기,21525.0,21061.0,97.84,1,43200.0,49.83
2023-01-15,C관(2공장),[10] 사출조립,조립41호기,7798.0,7726.0,99.08,1,43200.0,18.05
2023-01-15,C관(2공장),[10] 사출조립,조립43호기,16537.0,12256.0,74.11,1,43200.0,38.28
2023-01-15,C관(2공장),[10] 사출조립,조립44호기,11257.0,11079.0,98.42,1,43200.0,26.06
2023-01-15,C관(2공장),[10] 사출조립,조립46호기,19445.0,19334.0,99.43,1,43200.0,45.01
2023-01-15,C관(2공장),[10] 사출조립,조립47호기,15780.0,14071.0,89.17,1,43200.0,36.53
2023-01-15,C관(2공장),[10] 사출조립,조립48호기,23982.0,18943.0,78.99,1,43200.0,55.51
2023-01-15,C관(2공장),[10] 사출조립,조립50호기,36818.0,33855.0,91.95,1,43200.0,85.23
2023-01-15,C관(2공장),[10] 사출조립,조립51호기,4513.0,2010.0,44.54,1,43200.0,10.45
2023-01-15,C관(2공장),[10] 사출조립,조립53호기,3885.0,2779.0,71.53,1,43200.0,8.99
2023-01-15,C관(2공장),[10] 사출조립,조립54호기,31451.0,28758.0,91.44,1,43200.0,72.8
2023-01-15,C관(2공장),[10] 사출조립,조립55호기,8275.0,7826.0,94.57,1,43200.0,19.16
2023-01-15,C관(2공장),[10] 사출조립,조립56호기,15253.0,14658.0,96.1,1,43200.0,35.31
2023-01-15,C관(2공장),[10] 사출조립,조립57호기,18390.0,10737.0,58.38,1,43200.0,42.57
2023-01-15,C관(2공장),[10] 사출조립,조립58호기,7774.0,5122.0,65.89,1,43200.0,18.0
2023-01-15,C관(2공장),[20] 분리,분리12호기,19539.0,15247.0,78.03,1,0.0,0.0
2023-01-15,C관(2공장),[20] 분리,분리15호기,34655.0,25903.0,74.75,1,0.0,0.0
2023-01-15,C관(2공장),[20] 분리,분리16호기,21733.0,17431.0,80.21,1,61715.0,35.22
2023-01-15,C관(2공장),[20] 분리,분리17호기,19582.0,15081.0,77.01,1,61715.0,31.73
2023-01-15,C관(2공장),[20] 분리,분리18호기,27435.0,21915.0,79.88,1,61715.0,44.45
2023-01-15,C관(2공장),[20] 분리,분리19호기,29726.0,22865.0,76.92,1,61715.0,48.17
2023-01-15,C관(2공장),[20] 분리,분리20호기,35085.0,27377.0,78.03,1,61715.0,56.85
2023-01-15,C관(2공장),[20] 분리,분리21호기,23369.0,17367.0,74.32,1,61715.0,37.87
2023-01-15,C관(2공장),[20] 분리,분리22호기,22141.0,17817.0,80.47,1,61715.0,35.88
2023-01-15,C관(2공장),[20] 분리,분리23호기,27517.0,23341.0,84.82,1,61715.0,44.59
2023-01-15,C관(2공장),[20] 분리,분리24호기,13100.0,11701.0,89.32,1,61715.0,21.23
2023-01-15,C관(2공장),[20] 분리,분리25호기,15586.0,11627.0,74.6,1,61715.0,25.25
2023-01-15,C관(2공장),[20] 분리,분리26호기,21006.0,16976.0,80.82,1,54000.0,38.9
2023-01-15,C관(2공장),[20] 분리,분리27호기,3640.0,2786.0,76.54,1,54000.0,6.74
2023-01-15,C관(2공장),[20] 분리,분리28호기,18839.0,12998.0,69.0,1,54000.0,34.89
2023-01-15,C관(2공장),[20] 분리,분리29호기,30327.0,22146.0,73.02,1,54000.0,56.16
2023-01-15,C관(2공장),[20] 분리,분리30호기,44009.0,29077.0,66.07,1,54000.0,81.5
2023-01-15,C관(2공장),[20] 분리,분리31호기,36119.0,29221.0,80.9,1,54000.0,66.89
2023-01-15,C관(2공장),[20] 분리,분리32호기,40594.0,21345.0,52.58,1,54000.0,75.17
2023-01-15,C관(2공장),[20] 분리,분리33호기,29792.0,20752.0,69.66,1,54000.0,55.17
2023-01-15,C관(2공장),[20] 분리,분리34호기,20470.0,15017.0,73.36,1,54000.0,37.91
2023-01-15,C관(2공장),[20] 분리,분리35호기,36896.0,30025.0,81.38,1,54000.0,68.33
2023-01-15,C관(2공장),[20] 분리,분리36호기,40721.0,31043.0,76.23,1,54000.0,75.41
2023-01-15,C관(2공장),[20] 분리,분리37호기,29756.0,21251.0,71.42,1,54000.0,55.1
2023-01-15,C관(2공장),[20] 분리,분리39호기(초음파),15105.0,8785.0,58.16,1,0.0,0.0
2023-01-15,C관(2공장),[20] 분리,분리43호기,23969.0,20757.0,86.6,1,54000.0,44.39
2023-01-15,C관(2공장),[45] 하이드레이션/전면검사,실리콘워터배스2-16호기,62538.0,60920.0,97.41,1,0.0,0.0
2023-01-15,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-11호기,63807.0,63705.0,99.84,1,150000.0,42.54
2023-01-15,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-12호기,111924.0,111505.0,99.63,1,150000.0,74.62
2023-01-15,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-13호기,104464.0,104270.0,99.81,1,150000.0,69.64
2023-01-15,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-14호기,60445.0,60360.0,99.86,1,150000.0,40.3
2023-01-15,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-1호기,12606.0,12160.0,96.46,1,120000.0,10.5
2023-01-15,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-2호기,32154.0,32055.0,99.69,1,120000.0,26.8
2023-01-15,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-3호기,25599.0,25585.0,99.95,1,120000.0,21.33
2023-01-15,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-4호기,34424.0,34365.0,99.83,1,120000.0,28.69
2023-01-15,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-6호기,28586.0,28530.0,99.8,1,30000.0,95.29
2023-01-15,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-7호기,56195.0,55970.0,99.6,1,120000.0,46.83
2023-01-15,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-8호기,16743.0,16730.0,99.92,1,120000.0,13.95
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사27호기,5135.0,5125.0,99.81,1,0.0,0.0
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사30호기,15205.0,13880.0,91.29,1,66462.0,22.88
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사31호기,14990.0,13540.0,90.33,1,0.0,0.0
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사32호기,6315.0,5785.0,91.61,1,0.0,0.0
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사33호기,11050.0,10020.0,90.68,1,66462.0,16.63
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사34호기,12650.0,11755.0,92.92,1,78546.0,16.11
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사35호기,17650.0,16070.0,91.05,1,78546.0,22.47
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사36호기,14060.0,12370.0,87.98,1,78546.0,17.9
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사37호기,24015.0,22660.0,94.36,1,78546.0,30.57
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사38호기,60665.0,53865.0,88.79,1,78546.0,77.23
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사39호기,14265.0,12815.0,89.84,1,78546.0,18.16
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사40호기,10350.0,9545.0,92.22,1,78546.0,13.18
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사41호기,8730.0,7965.0,91.24,1,78546.0,11.11
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사42호기,58050.0,50970.0,87.8,1,78546.0,73.91
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사43호기,58130.0,52255.0,89.89,1,78546.0,74.01
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사44호기,27695.0,25880.0,93.45,1,78546.0,35.26
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사45호기,59070.0,49750.0,84.22,1,78546.0,75.2
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사46호기,59230.0,52640.0,88.87,1,78546.0,75.41
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사47호기,58060.0,53320.0,91.84,1,78546.0,73.92
2023-01-15,C관(2공장),[55] 접착/ 멸균,검사48호기,13155.0,12505.0,95.06,1,78546.0,16.75
2023-01-15,C관(2공장),[80] 누수/규격검사,누수/규격검사(2공장),484080.0,480450.0,99.25,1,720000.0,67.23
2023-01-15,S관(3공장),[10] 사출조립,B형 조립중합1호기,38792.0,29167.0,75.19,1,76800.0,50.51
2023-01-15,S관(3공장),[10] 사출조립,B형 조립중합3호기,18280.0,11425.0,62.5,1,76800.0,23.8
2023-01-15,S관(3공장),[10] 사출조립,B형 조립중합5호기,54600.0,36484.0,66.82,1,76800.0,71.09
2023-01-15,S관(3공장),[10] 사출조립,B형 조립중합6호기,31944.0,21554.0,67.47,1,76800.0,41.59
2023-01-15,S관(3공장),[20] 분리,B형 분리수화접착4호기,4784.0,3477.0,72.68,1,53170.0,9.0
2023-01-15,S관(3공장),[20] 분리,CAM분리1호기,13938.0,12071.0,86.6,1,39273.0,35.49
2023-01-15,S관(3공장),[20] 분리,CAM분리2호기,26008.0,21118.0,81.2,1,39273.0,66.22
2023-01-15,S관(3공장),[20] 분리,CAM분리3호기,27608.0,23948.0,86.74,1,39273.0,70.3
2023-01-15,S관(3공장),[45] 하이드레이션/전면검사,S관 실리콘 자동수화기,74575.0,73325.0,98.32,1,240000.0,31.07
2023-01-15,S관(3공장),[55] 접착/ 멸균,A형 인라인1호기,47240.0,45582.0,96.49,1,54000.0,87.48
2023-01-15,S관(3공장),[55] 접착/ 멸균,A형 인라인2호기,35310.0,33738.0,95.55,1,54000.0,65.39
2023-01-15,S관(3공장),[55] 접착/ 멸균,A형 인라인3호기,33530.0,30160.0,89.95,1,54000.0,62.09
2023-01-15,S관(3공장),[55] 접착/ 멸균,A형 인라인4호기,11905.0,11223.0,94.27,1,54000.0,22.05
2023-01-15,S관(3공장),[55] 접착/ 멸균,A형 인라인5호기,17155.0,14484.0,84.43,1,54000.0,31.77
2023-01-15,S관(3공장),[80] 누수/규격검사,A형 인라인1호기,45122.0,45037.0,99.81,1,0.0,0.0
2023-01-15,S관(3공장),[80] 누수/규격검사,A형 인라인2호기,33378.0,33363.0,99.96,1,0.0,0.0
2023-01-15,S관(3공장),[80] 누수/규격검사,A형 인라인3호기,32375.0,32335.0,99.88,1,0.0,0.0
2023-01-15,S관(3공장),[80] 누수/규격검사,A형 인라인4호기,11103.0,11070.0,99.7,1,0.0,0.0
2023-01-15,S관(3공장),[80] 누수/규격검사,A형 인라인5호기,14679.0,14649.0,99.8,1,0.0,0.0
2023-01-16,A관(1공장),[00] 배합,조립2호기,1059.0,1059.0,100.0,1,0.0,0.0
2023-01-16,A관(1공장),[00] 배합,조립30호기,3000.0,3000.0,100.0,1,0.0,0.0
2023-01-16,A관(1공장),[00] 배합,조립31호기,6138.0,6138.0,100.0,1,0.0,0.0
2023-01-16,A관(1공장),[00] 배합,조립32호기,2043.0,2043.0,100.0,1,0.0,0.0
2023-01-16,A관(1공장),[00] 배합,조립33호기,10000.0,10000.0,100.0,1,0.0,0.0
2023-01-16,A관(1공장),[00] 배합,조립3호기,1024.0,1024.0,100.0,1,0.0,0.0
2023-01-16,A관(1공장),[00] 배합,조립5호기,4078.0,4078.0,100.0,1,0.0,0.0
2023-01-16,A관(1공장),[00] 배합,조립6호기,4948.0,4948.0,100.0,1,0.0,0.0
2023-01-16,A관(1공장),[00] 배합,조립7호기,4044.0,4044.0,100.0,1,0.0,0.0
2023-01-16,A관(1공장),[10] 사출조립,조립1호기,19440.0,19440.0,100.0,1,43200.0,45.0
2023-01-16,A관(1공장),[10] 사출조립,조립2호기,17600.0,12220.0,69.43,1,43200.0,40.74
2023-01-16,A관(1공장),[10] 사출조립,조립30호기,56730.0,55435.0,97.72,1,86400.0,65.66
2023-01-16,A관(1공장),[10] 사출조립,조립31호기,46974.0,42837.0,91.19,1,86400.0,54.37
2023-01-16,A관(1공장),[10] 사출조립,조립32호기,82196.0,78132.0,95.06,1,86400.0,95.13
2023-01-16,A관(1공장),[10] 사출조립,조립33호기,44420.0,43080.0,96.98,1,0.0,0.0
2023-01-16,A관(1공장),[10] 사출조립,조립3호기,21140.0,14630.0,69.21,1,43200.0,48.94
2023-01-16,A관(1공장),[10] 사출조립,조립4호기,16690.0,12080.0,72.38,1,43200.0,38.63
2023-01-16,A관(1공장),[10] 사출조립,조립5호기,19460.0,18140.0,93.22,1,43200.0,45.05
2023-01-16,A관(1공장),[10] 사출조립,조립6호기,37696.0,37248.0,98.81,1,43200.0,87.26
2023-01-16,A관(1공장),[10] 사출조립,조립7호기,16592.0,15232.0,91.8,1,43200.0,38.41
2023-01-16,A관(1공장),[10] 사출조립,조립8호기,12000.0,12000.0,100.0,1,43200.0,27.78
2023-01-16,A관(1공장),[20] 분리,분리10호기,17967.0,14571.0,81.1,1,17280.0,103.98
2023-01-16,A관(1공장),[20] 분리,분리11호기,18867.0,14203.0,75.28,1,17280.0,109.18
2023-01-16,A관(1공장),[20] 분리,분리14호기,42361.0,23847.0,56.29,1,54000.0,78.45
2023-01-16,A관(1공장),[20] 분리,분리2호기,23877.0,18090.0,75.76,1,0.0,0.0
2023-01-16,A관(1공장),[20] 분리,분리3호기,22591.0,17172.0,76.01,1,17280.0,130.73
2023-01-16,A관(1공장),[20] 분리,분리41호기(초음파),24040.0,20767.0,86.39,1,62837.0,38.26
2023-01-16,A관(1공장),[20] 분리,분리4호기,22782.0,16997.0,74.61,1,17280.0,131.84
2023-01-16,A관(1공장),[45] 하이드레이션/전면검사,1공장 실리콘수화기,17466.0,17466.0,100.0,1,0.0,0.0
2023-01-16,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-2호기,29839.0,29839.0,100.0,1,30000.0,99.46
2023-01-16,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-3호기,8305.0,8305.0,100.0,1,30000.0,27.68
2023-01-16,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-4호기,15798.0,15747.0,99.68,1,30000.0,52.66
2023-01-16,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-5호기,7594.0,7594.0,100.0,1,150000.0,5.06
2023-01-16,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-6호기,17210.0,17210.0,100.0,1,150000.0,11.47
2023-01-16,A관(1공장),[55] 접착/ 멸균,검사10호기,1915.0,1907.0,99.58,1,13293.0,14.41
2023-01-16,A관(1공장),[55] 접착/ 멸균,검사11호기,5222.0,5046.0,96.63,1,13293.0,39.28
2023-01-16,A관(1공장),[55] 접착/ 멸균,검사14호기,4736.0,4472.0,94.43,1,13293.0,35.63
2023-01-16,A관(1공장),[55] 접착/ 멸균,검사16호기,1690.0,1669.0,98.76,1,13293.0,12.71
2023-01-16,A관(1공장),[55] 접착/ 멸균,검사17호기,6717.0,6296.0,93.73,1,13293.0,50.53
